time,v_1,v_2
0.46600,10.00000,0.97566
0.46650,10.00000,0.97323
0.46700,10.00000,0.97080
0.46750,10.00000,0.96838
0.46800,10.00000,0.96597
0.46850,10.00000,0.96356
0.46900,10.00000,0.96115
0.46950,10.00000,0.95876
0.47000,10.00000,0.95636
0.47050,10.00000,0.95398
0.47100,10.00000,0.95160
0.47150,10.00000,0.94923
0.47200,10.00000,0.94686
0.47250,10.00000,0.94450
0.47300,10.00000,0.94214
0.47350,10.00000,0.93979
0.47400,10.00000,0.93745
0.47450,10.00000,0.93511
0.47500,10.00000,0.93278
0.47550,10.00000,0.93045
0.47600,10.00000,0.92813
0.47650,10.00000,0.92581
0.47700,10.00000,0.92350
0.47750,10.00000,0.92120
0.47800,10.00000,0.91890
0.47850,10.00000,0.91661
0.47900,10.00000,0.91432
0.47950,10.00000,0.91204
0.48000,10.00000,0.90977
0.48050,10.00000,0.90750
0.48100,10.00000,0.90524
0.48150,10.00000,0.90298
0.48200,10.00000,0.90073
0.48250,10.00000,0.89848
0.48300,10.00000,0.89624
0.48350,10.00000,0.89400
0.48400,10.00000,0.89177
0.48450,10.00000,0.88955
0.48500,10.00000,0.88733
0.48550,10.00000,0.88512
0.48600,10.00000,0.88291
0.48650,10.00000,0.88071
0.48700,10.00000,0.87851
0.48750,10.00000,0.87632
0.48800,10.00000,0.87414
0.48850,10.00000,0.87195
0.48900,10.00000,0.86978
0.48950,10.00000,0.86761
0.49000,10.00000,0.86545
0.49050,10.00000,0.86329
0.49100,10.00000,0.86114
0.49150,10.00000,0.85899
0.49200,10.00000,0.85685
0.49250,10.00000,0.85471
0.49300,10.00000,0.85258
0.49350,10.00000,0.85045
0.49400,10.00000,0.84833
0.49450,10.00000,0.84621
0.49500,10.00000,0.84410
0.49550,10.00000,0.84200
0.49600,10.00000,0.83990
0.49650,10.00000,0.83780
0.49700,10.00000,0.83571
0.49750,10.00000,0.83363
0.49800,10.00000,0.83155
0.49850,10.00000,0.82947
0.49900,10.00000,0.82740
0.49950,10.00000,0.82534
0.50000,10.00000,0.82328
0.50050,10.00000,0.82123
0.50100,10.00000,0.81918
0.50150,10.00000,0.81714
0.50200,10.00000,0.81510
0.50250,10.00000,0.81307
0.50300,10.00000,0.81104
0.50350,10.00000,0.80901
0.50400,10.00000,0.80700
0.50450,10.00000,0.80498
0.50500,10.00000,0.80298
0.50550,10.00000,0.80097
0.50600,10.00000,0.79897
0.50650,10.00000,0.79698
0.50700,10.00000,0.79499
0.50750,10.00000,0.79301
0.50800,10.00000,0.79103
0.50850,10.00000,0.78906
0.50900,10.00000,0.78709
0.50950,10.00000,0.78513
0.51000,10.00000,0.78317
0.51050,10.00000,0.78122
0.51100,10.00000,0.77927
0.51150,10.00000,0.77733
0.51200,10.00000,0.77539
0.51250,10.00000,0.77345
0.51300,10.00000,0.77152
0.51350,10.00000,0.76960
0.51400,10.00000,0.76768
0.51450,10.00000,0.76577
0.51500,10.00000,0.76386
0.51550,10.00000,0.76195
0.51600,10.00000,0.76005
0.51650,10.00000,0.75815
0.51700,10.00000,0.75626
0.51750,10.00000,0.75438
0.51800,10.00000,0.75249
0.51850,10.00000,0.75062
0.51900,10.00000,0.74875
0.51950,10.00000,0.74688
0.52000,10.00000,0.74501
0.52050,10.00000,0.74316
0.52100,10.00000,0.74130
0.52150,10.00000,0.73945
0.52200,10.00000,0.73761
0.52250,10.00000,0.73577
0.52300,10.00000,0.73393
0.52350,10.00000,0.73210
0.52400,10.00000,0.73028
0.52450,10.00000,0.72846
0.52500,10.00000,0.72664
0.52550,10.00000,0.72483
0.52600,10.00000,0.72302
0.52650,10.00000,0.72121
0.52700,10.00000,0.71941
0.52750,10.00000,0.71762
0.52800,10.00000,0.71583
0.52850,10.00000,0.71405
0.52900,10.00000,0.71227
0.52950,10.00000,0.71049
0.53000,10.00000,0.70872
0.53050,10.00000,0.70695
0.53100,10.00000,0.70518
0.53150,10.00000,0.70343
0.53200,10.00000,0.70167
0.53250,10.00000,0.69992
0.53300,10.00000,0.69817
0.53350,10.00000,0.69643
0.53400,10.00000,0.69470
0.53450,10.00000,0.69296
0.53500,10.00000,0.69123
0.53550,10.00000,0.68951
0.53600,10.00000,0.68779
0.53650,10.00000,0.68608
0.53700,10.00000,0.68436
0.53750,10.00000,0.68266
0.53800,10.00000,0.68095
0.53850,10.00000,0.67926
0.53900,10.00000,0.67756
0.53950,10.00000,0.67587
0.54000,10.00000,0.67419
0.54050,10.00000,0.67250
0.54100,10.00000,0.67083
0.54150,10.00000,0.66915
0.54200,10.00000,0.66748
0.54250,10.00000,0.66582
0.54300,10.00000,0.66416
0.54350,10.00000,0.66250
0.54400,10.00000,0.66085
0.54450,10.00000,0.65920
0.54500,10.00000,0.65756
0.54550,10.00000,0.65592
0.54600,10.00000,0.65428
0.54650,10.00000,0.65265
0.54700,10.00000,0.65102
0.54750,10.00000,0.64940
0.54800,10.00000,0.64778
0.54850,10.00000,0.64616
0.54900,10.00000,0.64455
0.54950,10.00000,0.64294
0.55000,10.00000,0.64134
0.55050,10.00000,0.63974
0.55100,10.00000,0.63814
0.55150,10.00000,0.63655
0.55200,10.00000,0.63496
0.55250,10.00000,0.63338
0.55300,10.00000,0.63180
0.55350,10.00000,0.63022
0.55400,10.00000,0.62865
0.55450,10.00000,0.62708
0.55500,10.00000,0.62552
0.55550,10.00000,0.62396
0.55600,10.00000,0.62240
0.55650,10.00000,0.62085
0.55700,10.00000,0.61930
0.55750,10.00000,0.61776
0.55800,10.00000,0.61621
0.55850,10.00000,0.61468
0.55900,10.00000,0.61314
0.55950,10.00000,0.61161
0.56000,10.00000,0.61009
0.56050,10.00000,0.60857
0.56100,10.00000,0.60705
0.56150,10.00000,0.60553
0.56200,10.00000,0.60402
0.56250,10.00000,0.60252
0.56300,10.00000,0.60101
0.56350,10.00000,0.59952
0.56400,10.00000,0.59802
0.56450,10.00000,0.59653
0.56500,10.00000,0.59504
0.56550,10.00000,0.59356
0.56600,10.00000,0.59208
0.56650,10.00000,0.59060
0.56700,10.00000,0.58913
0.56750,10.00000,0.58766
0.56800,10.00000,0.58619
0.56850,10.00000,0.58473
0.56900,10.00000,0.58327
0.56950,10.00000,0.58181
0.57000,10.00000,0.58036
0.57050,10.00000,0.57892
0.57100,10.00000,0.57747
0.57150,10.00000,0.57603
0.57200,10.00000,0.57459
0.57250,10.00000,0.57316
0.57300,10.00000,0.57173
0.57350,10.00000,0.57030
0.57400,10.00000,0.56888
0.57450,10.00000,0.56746
0.57500,10.00000,0.56605
0.57550,10.00000,0.56464
0.57600,10.00000,0.56323
0.57650,10.00000,0.56182
0.57700,10.00000,0.56042
0.57750,10.00000,0.55902
0.57800,10.00000,0.55763
0.57850,10.00000,0.55624
0.57900,10.00000,0.55485
0.57950,10.00000,0.55347
0.58000,10.00000,0.55209
0.58050,10.00000,0.55071
0.58100,10.00000,0.54933
0.58150,10.00000,0.54796
0.58200,10.00000,0.54660
0.58250,10.00000,0.54523
0.58300,10.00000,0.54387
0.58350,10.00000,0.54252
0.58400,10.00000,0.54116
0.58450,10.00000,0.53981
0.58500,10.00000,0.53847
0.58550,10.00000,0.53712
0.58600,10.00000,0.53578
0.58650,10.00000,0.53445
0.58700,10.00000,0.53311
0.58750,10.00000,0.53178
0.58800,10.00000,0.53046
0.58850,10.00000,0.52913
0.58900,10.00000,0.52781
0.58950,10.00000,0.52650
0.59000,10.00000,0.52518
0.59050,10.00000,0.52387
0.59100,10.00000,0.52257
0.59150,10.00000,0.52126
0.59200,10.00000,0.51996
0.59250,10.00000,0.51867
0.59300,10.00000,0.51737
0.59350,10.00000,0.51608
0.59400,10.00000,0.51479
0.59450,10.00000,0.51351
0.59500,10.00000,0.51223
0.59550,10.00000,0.51095
0.59600,10.00000,0.50968
0.59650,10.00000,0.50841
0.59700,10.00000,0.50714
0.59750,10.00000,0.50587
0.59800,10.00000,0.50461
0.59850,10.00000,0.50335
0.59900,10.00000,0.50210
0.59950,10.00000,0.50084
0.60000,10.00000,0.49959
0.60050,10.00000,0.49835
0.60100,10.00000,0.49710
0.60150,10.00000,0.49586
0.60200,10.00000,0.49463
0.60250,10.00000,0.49339
0.60300,10.00000,0.49216
0.60350,10.00000,0.49093
0.60400,10.00000,0.48971
0.60450,10.00000,0.48849
0.60500,10.00000,0.48727
0.60550,10.00000,0.48605
0.60600,10.00000,0.48484
0.60650,10.00000,0.48363
0.60700,10.00000,0.48243
0.60750,10.00000,0.48122
0.60800,10.00000,0.48002
0.60850,10.00000,0.47882
0.60900,10.00000,0.47763
0.60950,10.00000,0.47644
0.61000,10.00000,0.47525
0.61050,10.00000,0.47406
0.61100,10.00000,0.47288
0.61150,10.00000,0.47170
0.61200,10.00000,0.47053
0.61250,10.00000,0.46935
0.61300,10.00000,0.46818
0.61350,10.00000,0.46701
0.61400,10.00000,0.46585
0.61450,10.00000,0.46469
0.61500,10.00000,0.46353
0.61550,10.00000,0.46237
0.61600,10.00000,0.46122
0.61650,10.00000,0.46007
0.61700,10.00000,0.45892
0.61750,10.00000,0.45777
0.61800,10.00000,0.45663
0.61850,10.00000,0.45549
0.61900,10.00000,0.45436
0.61950,10.00000,0.45322
0.62000,10.00000,0.45209
0.62050,10.00000,0.45096
0.62100,10.00000,0.44984
0.62150,10.00000,0.44872
0.62200,10.00000,0.44760
0.62250,10.00000,0.44648
0.62300,10.00000,0.44537
0.62350,10.00000,0.44426
0.62400,10.00000,0.44315
0.62450,10.00000,0.44204
0.62500,10.00000,0.44094
0.62550,10.00000,0.43984
0.62600,10.00000,0.43874
0.62650,10.00000,0.43765
0.62700,10.00000,0.43656
0.62750,10.00000,0.43547
0.62800,10.00000,0.43438
0.62850,10.00000,0.43330
0.62900,10.00000,0.43222
0.62950,10.00000,0.43114
0.63000,10.00000,0.43006
0.63050,10.00000,0.42899
0.63100,10.00000,0.42792
0.63150,10.00000,0.42685
0.63200,10.00000,0.42579
0.63250,10.00000,0.42472
0.63300,10.00000,0.42366
0.63350,10.00000,0.42261
0.63400,10.00000,0.42155
0.63450,10.00000,0.42050
0.63500,10.00000,0.41945
0.63550,10.00000,0.41841
0.63600,10.00000,0.41736
0.63650,10.00000,0.41632
0.63700,10.00000,0.41528
0.63750,10.00000,0.41425
0.63800,10.00000,0.41321
0.63850,10.00000,0.41218
0.63900,10.00000,0.41115
0.63950,10.00000,0.41013
0.64000,10.00000,0.40910
0.64050,10.00000,0.40808
0.64100,10.00000,0.40706
0.64150,10.00000,0.40605
0.64200,10.00000,0.40504
0.64250,10.00000,0.40403
0.64300,10.00000,0.40302
0.64350,10.00000,0.40201
0.64400,10.00000,0.40101
0.64450,10.00000,0.40001
0.64500,10.00000,0.39901
0.64550,10.00000,0.39802
0.64600,10.00000,0.39702
0.64650,10.00000,0.39603
0.64700,10.00000,0.39504
0.64750,10.00000,0.39406
0.64800,10.00000,0.39308
0.64850,10.00000,0.39209
0.64900,10.00000,0.39112
0.64950,10.00000,0.39014
0.65000,10.00000,0.38917
0.65050,10.00000,0.38820
0.65100,10.00000,0.38723
0.65150,10.00000,0.38626
0.65200,10.00000,0.38530
0.65250,10.00000,0.38434
0.65300,10.00000,0.38338
0.65350,10.00000,0.38242
0.65400,10.00000,0.38147
0.65450,10.00000,0.38052
0.65500,10.00000,0.37957
0.65550,10.00000,0.37862
0.65600,10.00000,0.37767
0.65650,10.00000,0.37673
0.65700,10.00000,0.37579
0.65750,10.00000,0.37485
0.65800,10.00000,0.37392
0.65850,10.00000,0.37299
0.65900,10.00000,0.37206
0.65950,10.00000,0.37113
0.66000,10.00000,0.37020
0.66050,10.00000,0.36928
0.66100,10.00000,0.36836
0.66150,10.00000,0.36744
0.66200,10.00000,0.36652
0.66250,10.00000,0.36561
0.66300,10.00000,0.36469
0.66350,10.00000,0.36378
0.66400,10.00000,0.36288
0.66450,10.00000,0.36197
0.66500,10.00000,0.36107
0.66550,10.00000,0.36017
0.66600,10.00000,0.35927
0.66650,10.00000,0.35837
0.66700,10.00000,0.35748
0.66750,10.00000,0.35659
0.66800,10.00000,0.35570
0.66850,10.00000,0.35481
0.66900,10.00000,0.35393
0.66950,10.00000,0.35304
0.67000,10.00000,0.35216
0.67050,10.00000,0.35128
0.67100,10.00000,0.35041
0.67150,10.00000,0.34953
0.67200,10.00000,0.34866
0.67250,10.00000,0.34779
0.67300,10.00000,0.34692
0.67350,10.00000,0.34606
0.67400,10.00000,0.34519
0.67450,10.00000,0.34433
0.67500,10.00000,0.34347
0.67550,10.00000,0.34262
0.67600,10.00000,0.34176
0.67650,10.00000,0.34091
0.67700,10.00000,0.34006
0.67750,10.00000,0.33921
0.67800,10.00000,0.33836
0.67850,10.00000,0.33752
0.67900,10.00000,0.33668
0.67950,10.00000,0.33584
0.68000,10.00000,0.33500
0.68050,10.00000,0.33416
0.68100,10.00000,0.33333
0.68150,10.00000,0.33250
0.68200,10.00000,0.33167
0.68250,10.00000,0.33084
0.68300,10.00000,0.33001
0.68350,10.00000,0.32919
0.68400,10.00000,0.32837
0.68450,10.00000,0.32755
0.68500,10.00000,0.32673
0.68550,10.00000,0.32592
0.68600,10.00000,0.32510
0.68650,10.00000,0.32429
0.68700,10.00000,0.32348
0.68750,10.00000,0.32268
0.68800,10.00000,0.32187
0.68850,10.00000,0.32107
0.68900,10.00000,0.32027
0.68950,10.00000,0.31947
0.69000,10.00000,0.31867
0.69050,10.00000,0.31788
0.69100,10.00000,0.31708
0.69150,10.00000,0.31629
0.69200,10.00000,0.31550
0.69250,10.00000,0.31471
0.69300,10.00000,0.31393
0.69350,10.00000,0.31315
0.69400,10.00000,0.31236
0.69450,10.00000,0.31159
0.69500,10.00000,0.31081
0.69550,10.00000,0.31003
0.69600,10.00000,0.30926
0.69650,10.00000,0.30849
0.69700,10.00000,0.30772
0.69750,10.00000,0.30695
0.69800,10.00000,0.30618
0.69850,10.00000,0.30542
0.69900,10.00000,0.30466
0.69950,10.00000,0.30390
0.70000,10.00000,0.30314
0.70050,10.00000,0.30238
0.70100,10.00000,0.30163
0.70150,10.00000,0.30087
0.70200,10.00000,0.30012
0.70250,10.00000,0.29937
0.70300,10.00000,0.29863
0.70350,10.00000,0.29788
0.70400,10.00000,0.29714
0.70450,10.00000,0.29640
0.70500,10.00000,0.29566
0.70550,10.00000,0.29492
0.70600,10.00000,0.29418
0.70650,10.00000,0.29345
0.70700,10.00000,0.29272
0.70750,10.00000,0.29199
0.70800,10.00000,0.29126
0.70850,10.00000,0.29053
0.70900,10.00000,0.28981
0.70950,10.00000,0.28908
0.71000,10.00000,0.28836
0.71050,10.00000,0.28764
0.71100,10.00000,0.28692
0.71150,10.00000,0.28621
0.71200,10.00000,0.28549
0.71250,10.00000,0.28478
0.71300,10.00000,0.28407
0.71350,10.00000,0.28336
0.71400,10.00000,0.28266
0.71450,10.00000,0.28195
0.71500,10.00000,0.28125
0.71550,10.00000,0.28055
0.71600,10.00000,0.27985
0.71650,10.00000,0.27915
0.71700,10.00000,0.27845
0.71750,10.00000,0.27776
0.71800,10.00000,0.27706
0.71850,10.00000,0.27637
0.71900,10.00000,0.27568
0.71950,10.00000,0.27499
0.72000,10.00000,0.27431
0.72050,10.00000,0.27362
0.72100,10.00000,0.27294
0.72150,10.00000,0.27226
0.72200,10.00000,0.27158
0.72250,10.00000,0.27090
0.72300,10.00000,0.27023
0.72350,10.00000,0.26955
0.72400,10.00000,0.26888
0.72450,10.00000,0.26821
0.72500,10.00000,0.26754
0.72550,10.00000,0.26687
0.72600,10.00000,0.26620
0.72650,10.00000,0.26554
0.72700,10.00000,0.26488
0.72750,10.00000,0.26422
0.72800,10.00000,0.26356
0.72850,10.00000,0.26290
0.72900,10.00000,0.26224
0.72950,10.00000,0.26159
0.73000,10.00000,0.26094
0.73050,10.00000,0.26028
0.73100,10.00000,0.25964
0.73150,10.00000,0.25899
0.73200,10.00000,0.25834
0.73250,10.00000,0.25770
0.73300,10.00000,0.25705
0.73350,10.00000,0.25641
0.73400,10.00000,0.25577
0.73450,10.00000,0.25513
0.73500,10.00000,0.25450
0.73550,10.00000,0.25386
0.73600,10.00000,0.25323
0.73650,10.00000,0.25260
0.73700,10.00000,0.25197
0.73750,10.00000,0.25134
0.73800,10.00000,0.25071
0.73850,10.00000,0.25008
0.73900,10.00000,0.24946
0.73950,10.00000,0.24884
0.74000,10.00000,0.24822
0.74050,10.00000,0.24760
0.74100,10.00000,0.24698
0.74150,10.00000,0.24636
0.74200,10.00000,0.24575
0.74250,10.00000,0.24513
0.74300,10.00000,0.24452
0.74350,10.00000,0.24391
0.74400,10.00000,0.24330
0.74450,10.00000,0.24270
0.74500,10.00000,0.24209
0.74550,10.00000,0.24149
0.74600,10.00000,0.24088
0.74650,10.00000,0.24028
0.74700,10.00000,0.23968
0.74750,10.00000,0.23909
0.74800,10.00000,0.23849
0.74850,10.00000,0.23789
0.74900,10.00000,0.23730
0.74950,10.00000,0.23671
0.75000,10.00000,0.23612
0.75050,10.00000,0.23553
0.75100,10.00000,0.23494
0.75150,10.00000,0.23435
0.75200,10.00000,0.23377
0.75250,10.00000,0.23318
0.75300,10.00000,0.23260
0.75350,10.00000,0.23202
0.75400,10.00000,0.23144
0.75450,10.00000,0.23087
0.75500,10.00000,0.23029
0.75550,10.00000,0.22971
0.75600,10.00000,0.22914
0.75650,10.00000,0.22857
0.75700,10.00000,0.22800
0.75750,10.00000,0.22743
0.75800,10.00000,0.22686
0.75850,10.00000,0.22630
0.75900,10.00000,0.22573
0.75950,10.00000,0.22517
0.76000,10.00000,0.22461
0.76050,10.00000,0.22404
0.76100,10.00000,0.22349
0.76150,10.00000,0.22293
0.76200,10.00000,0.22237
0.76250,10.00000,0.22182
0.76300,10.00000,0.22126
0.76350,10.00000,0.22071
0.76400,10.00000,0.22016
0.76450,10.00000,0.21961
0.76500,10.00000,0.21906
0.76550,10.00000,0.21851
0.76600,10.00000,0.21797
0.76650,10.00000,0.21743
0.76700,10.00000,0.21688
0.76750,10.00000,0.21634
0.76800,10.00000,0.21580
0.76850,10.00000,0.21526
0.76900,10.00000,0.21473
0.76950,10.00000,0.21419
0.77000,10.00000,0.21366
0.77050,10.00000,0.21312
0.77100,10.00000,0.21259
0.77150,10.00000,0.21206
0.77200,10.00000,0.21153
0.77250,10.00000,0.21100
0.77300,10.00000,0.21047
0.77350,10.00000,0.20995
0.77400,10.00000,0.20943
0.77450,10.00000,0.20890
0.77500,10.00000,0.20838
0.77550,10.00000,0.20786
0.77600,10.00000,0.20734
0.77650,10.00000,0.20683
0.77700,10.00000,0.20631
0.77750,10.00000,0.20579
0.77800,10.00000,0.20528
0.77850,10.00000,0.20477
0.77900,10.00000,0.20426
0.77950,10.00000,0.20375
0.78000,10.00000,0.20324
0.78050,10.00000,0.20273
0.78100,10.00000,0.20222
0.78150,10.00000,0.20172
0.78200,10.00000,0.20122
0.78250,10.00000,0.20071
0.78300,10.00000,0.20021
0.78350,10.00000,0.19971
0.78400,10.00000,0.19921
0.78450,10.00000,0.19872
0.78500,10.00000,0.19822
0.78550,10.00000,0.19773
0.78600,10.00000,0.19723
0.78650,10.00000,0.19674
0.78700,10.00000,0.19625
0.78750,10.00000,0.19576
0.78800,10.00000,0.19527
0.78850,10.00000,0.19478
0.78900,10.00000,0.19430
0.78950,10.00000,0.19381
0.79000,10.00000,0.19333
0.79050,10.00000,0.19285
0.79100,10.00000,0.19236
0.79150,10.00000,0.19188
0.79200,10.00000,0.19141
0.79250,10.00000,0.19093
0.79300,10.00000,0.19045
0.79350,10.00000,0.18998
0.79400,10.00000,0.18950
0.79450,10.00000,0.18903
0.79500,10.00000,0.18856
0.79550,10.00000,0.18809
0.79600,10.00000,0.18762
0.79650,10.00000,0.18715
0.79700,10.00000,0.18668
0.79750,10.00000,0.18621
0.79800,10.00000,0.18575
0.79850,10.00000,0.18529
0.79900,10.00000,0.18482
0.79950,10.00000,0.18436
0.80000,10.00000,0.18390
0.80050,10.00000,0.18344
0.80100,10.00000,0.18298
0.80150,10.00000,0.18253
0.80200,10.00000,0.18207
0.80250,10.00000,0.18162
0.80300,10.00000,0.18116
0.80350,10.00000,0.18071
0.80400,10.00000,0.18026
0.80450,10.00000,0.17981
0.80500,10.00000,0.17936
0.80550,10.00000,0.17891
0.80600,10.00000,0.17847
0.80650,10.00000,0.17802
0.80700,10.00000,0.17758
0.80750,10.00000,0.17713
0.80800,10.00000,0.17669
0.80850,10.00000,0.17625
0.80900,10.00000,0.17581
0.80950,10.00000,0.17537
0.81000,10.00000,0.17493
0.81050,10.00000,0.17450
0.81100,10.00000,0.17406
0.81150,10.00000,0.17363
0.81200,10.00000,0.17319
0.81250,10.00000,0.17276
0.81300,10.00000,0.17233
0.81350,10.00000,0.17190
0.81400,10.00000,0.17147
0.81450,10.00000,0.17104
0.81500,10.00000,0.17061
0.81550,10.00000,0.17019
0.81600,10.00000,0.16976
0.81650,10.00000,0.16934
0.81700,10.00000,0.16892
0.81750,10.00000,0.16850
0.81800,10.00000,0.16807
0.81850,10.00000,0.16765
0.81900,10.00000,0.16724
0.81950,10.00000,0.16682
0.82000,10.00000,0.16640
0.82050,10.00000,0.16599
0.82100,10.00000,0.16557
0.82150,10.00000,0.16516
0.82200,10.00000,0.16475
0.82250,10.00000,0.16434
0.82300,10.00000,0.16393
0.82350,10.00000,0.16352
0.82400,10.00000,0.16311
0.82450,10.00000,0.16270
0.82500,10.00000,0.16229
0.82550,10.00000,0.16189
0.82600,10.00000,0.16148
0.82650,10.00000,0.16108
0.82700,10.00000,0.16068
0.82750,10.00000,0.16028
0.82800,10.00000,0.15988
0.82850,10.00000,0.15948
0.82900,10.00000,0.15908
0.82950,10.00000,0.15868
0.83000,10.00000,0.15829
0.83050,10.00000,0.15789
0.83100,10.00000,0.15750
0.83150,10.00000,0.15710
0.83200,10.00000,0.15671
0.83250,10.00000,0.15632
0.83300,10.00000,0.15593
0.83350,10.00000,0.15554
0.83400,10.00000,0.15515
0.83450,10.00000,0.15477
0.83500,10.00000,0.15438
0.83550,10.00000,0.15399
0.83600,10.00000,0.15361
0.83650,10.00000,0.15323
0.83700,10.00000,0.15284
0.83750,10.00000,0.15246
0.83800,10.00000,0.15208
0.83850,10.00000,0.15170
0.83900,10.00000,0.15132
0.83950,10.00000,0.15094
0.84000,10.00000,0.15057
0.84050,10.00000,0.15019
0.84100,10.00000,0.14982
0.84150,10.00000,0.14944
0.84200,10.00000,0.14907
0.84250,10.00000,0.14870
0.84300,10.00000,0.14833
0.84350,10.00000,0.14796
0.84400,10.00000,0.14759
0.84450,10.00000,0.14722
0.84500,10.00000,0.14685
0.84550,10.00000,0.14648
0.84600,10.00000,0.14612
0.84650,10.00000,0.14575
0.84700,10.00000,0.14539
0.84750,10.00000,0.14502
0.84800,10.00000,0.14466
0.84850,10.00000,0.14430
0.84900,10.00000,0.14394
0.84950,10.00000,0.14358
0.85000,10.00000,0.14322
0.85050,10.00000,0.14287
0.85100,10.00000,0.14251
0.85150,10.00000,0.14215
0.85200,10.00000,0.14180
0.85250,10.00000,0.14144
0.85300,10.00000,0.14109
0.85350,10.00000,0.14074
0.85400,10.00000,0.14039
0.85450,10.00000,0.14004
0.85500,10.00000,0.13969
0.85550,10.00000,0.13934
0.85600,10.00000,0.13899
0.85650,10.00000,0.13864
0.85700,10.00000,0.13830
0.85750,10.00000,0.13795
0.85800,10.00000,0.13761
0.85850,10.00000,0.13726
0.85900,10.00000,0.13692
0.85950,10.00000,0.13658
0.86000,10.00000,0.13624
0.86050,10.00000,0.13590
0.86100,10.00000,0.13556
0.86150,10.00000,0.13522
0.86200,10.00000,0.13488
0.86250,10.00000,0.13454
0.86300,10.00000,0.13421
0.86350,10.00000,0.13387
0.86400,10.00000,0.13354
0.86450,10.00000,0.13321
0.86500,10.00000,0.13287
0.86550,10.00000,0.13254
0.86600,10.00000,0.13221
0.86650,10.00000,0.13188
0.86700,10.00000,0.13155
0.86750,10.00000,0.13122
0.86800,10.00000,0.13089
0.86850,10.00000,0.13057
0.86900,10.00000,0.13024
0.86950,10.00000,0.12991
0.87000,10.00000,0.12959
0.87050,10.00000,0.12927
0.87100,10.00000,0.12894
0.87150,10.00000,0.12862
0.87200,10.00000,0.12830
0.87250,10.00000,0.12798
0.87300,10.00000,0.12766
0.87350,10.00000,0.12734
0.87400,10.00000,0.12702
0.87450,10.00000,0.12671
0.87500,10.00000,0.12639
0.87550,10.00000,0.12607
0.87600,10.00000,0.12576
0.87650,10.00000,0.12545
0.87700,10.00000,0.12513
0.87750,10.00000,0.12482
0.87800,10.00000,0.12451
0.87850,10.00000,0.12420
0.87900,10.00000,0.12389
0.87950,10.00000,0.12358
0.88000,10.00000,0.12327
0.88050,10.00000,0.12296
0.88100,10.00000,0.12265
0.88150,10.00000,0.12235
0.88200,10.00000,0.12204
0.88250,10.00000,0.12174
0.88300,10.00000,0.12143
0.88350,10.00000,0.12113
0.88400,10.00000,0.12083
0.88450,10.00000,0.12053
0.88500,10.00000,0.12023
0.88550,10.00000,0.11993
0.88600,10.00000,0.11963
0.88650,10.00000,0.11933
0.88700,10.00000,0.11903
0.88750,10.00000,0.11873
0.88800,10.00000,0.11844
0.88850,10.00000,0.11814
0.88900,10.00000,0.11784
0.88950,10.00000,0.11755
0.89000,10.00000,0.11726
0.89050,10.00000,0.11696
0.89100,10.00000,0.11667
0.89150,10.00000,0.11638
0.89200,10.00000,0.11609
0.89250,10.00000,0.11580
0.89300,10.00000,0.11551
0.89350,10.00000,0.11522
0.89400,10.00000,0.11493
0.89450,10.00000,0.11465
0.89500,10.00000,0.11436
0.89550,10.00000,0.11408
0.89600,10.00000,0.11379
0.89650,10.00000,0.11351
0.89700,10.00000,0.11322
0.89750,10.00000,0.11294
0.89800,10.00000,0.11266
0.89850,10.00000,0.11238
0.89900,10.00000,0.11210
0.89950,10.00000,0.11182
0.90000,10.00000,0.11154
0.90050,10.00000,0.11126
0.90100,10.00000,0.11098
0.90150,10.00000,0.11070
0.90200,10.00000,0.11043
0.90250,10.00000,0.11015
0.90300,10.00000,0.10988
0.90350,10.00000,0.10960
0.90400,10.00000,0.10933
0.90450,10.00000,0.10905
0.90500,10.00000,0.10878
0.90550,10.00000,0.10851
0.90600,10.00000,0.10824
0.90650,10.00000,0.10797
0.90700,10.00000,0.10770
0.90750,10.00000,0.10743
0.90800,10.00000,0.10716
0.90850,10.00000,0.10689
0.90900,10.00000,0.10663
0.90950,10.00000,0.10636
0.91000,10.00000,0.10609
0.91050,10.00000,0.10583
0.91100,10.00000,0.10556
0.91150,10.00000,0.10530
0.91200,10.00000,0.10504
0.91250,10.00000,0.10477
0.91300,10.00000,0.10451
0.91350,10.00000,0.10425
0.91400,10.00000,0.10399
0.91450,10.00000,0.10373
0.91500,10.00000,0.10347
0.91550,10.00000,0.10321
0.91600,10.00000,0.10296
0.91650,10.00000,0.10270
0.91700,10.00000,0.10244
0.91750,10.00000,0.10219
0.91800,10.00000,0.10193
0.91850,10.00000,0.10168
0.91900,10.00000,0.10142
0.91950,10.00000,0.10117
0.92000,10.00000,0.10092
0.92050,10.00000,0.10066
0.92100,10.00000,0.10041
0.92150,10.00000,0.10016
0.92200,10.00000,0.09991
0.92250,10.00000,0.09966
0.92300,10.00000,0.09941
0.92350,10.00000,0.09916
0.92400,10.00000,0.09892
0.92450,10.00000,0.09867
0.92500,10.00000,0.09842
0.92550,10.00000,0.09818
0.92600,10.00000,0.09793
0.92650,10.00000,0.09769
0.92700,10.00000,0.09744
0.92750,10.00000,0.09720
0.92800,10.00000,0.09696
0.92850,10.00000,0.09671
0.92900,10.00000,0.09647
0.92950,10.00000,0.09623
0.93000,10.00000,0.09599
0.93050,10.00000,0.09575
0.93100,10.00000,0.09551
0.93150,10.00000,0.09527
