time,v_1,v_2,i_1,res,pres,pcap,ptot
0.06914,52.00000,3.50072,1.56449,48.49928,75.87679,5.47685,81.35364
0.06915,52.00000,3.50121,1.56448,48.49879,75.87526,5.47756,81.35282
0.06916,52.00000,3.50169,1.56446,48.49831,75.87373,5.47827,81.35200
0.06917,52.00000,3.50218,1.56445,48.49782,75.87220,5.47898,81.35118
0.06918,52.00000,3.50267,1.56443,48.49733,75.87067,5.47969,81.35035
0.06919,52.00000,3.50316,1.56441,48.49684,75.86914,5.48039,81.34953
0.06920,52.00000,3.50365,1.56440,48.49635,75.86761,5.48110,81.34872
0.06921,52.00000,3.50414,1.56438,48.49586,75.86608,5.48181,81.34790
0.06922,52.00000,3.50463,1.56437,48.49537,75.86455,5.48252,81.34708
0.06923,52.00000,3.50512,1.56435,48.49488,75.86303,5.48323,81.34626
0.06924,52.00000,3.50560,1.56434,48.49440,75.86150,5.48394,81.34544
0.06925,52.00000,3.50609,1.56432,48.49391,75.85997,5.48465,81.34462
0.06926,52.00000,3.50658,1.56430,48.49342,75.85843,5.48536,81.34379
0.06927,52.00000,3.50707,1.56429,48.49293,75.85690,5.48607,81.34298
0.06928,52.00000,3.50756,1.56427,48.49244,75.85538,5.48678,81.34216
0.06929,52.00000,3.50805,1.56426,48.49195,75.85385,5.48749,81.34134
0.06930,52.00000,3.50854,1.56424,48.49146,75.85232,5.48820,81.34052
0.06931,52.00000,3.50903,1.56422,48.49097,75.85079,5.48891,81.33970
0.06932,52.00000,3.50952,1.56421,48.49049,75.84927,5.48962,81.33888
0.06933,52.00000,3.51000,1.56419,48.49000,75.84774,5.49033,81.33806
0.06934,52.00000,3.51049,1.56418,48.48951,75.84620,5.49103,81.33724
0.06935,52.00000,3.51098,1.56416,48.48902,75.84467,5.49174,81.33642
0.06936,52.00000,3.51147,1.56415,48.48853,75.84314,5.49245,81.33560
0.06937,52.00000,3.51196,1.56413,48.48804,75.84162,5.49316,81.33478
0.06938,52.00000,3.51245,1.56411,48.48755,75.84009,5.49387,81.33396
0.06939,52.00000,3.51294,1.56410,48.48706,75.83856,5.49458,81.33314
0.06940,52.00000,3.51343,1.56408,48.48658,75.83703,5.49529,81.33232
0.06941,52.00000,3.51391,1.56407,48.48609,75.83551,5.49600,81.33150
0.06942,52.00000,3.51440,1.56405,48.48560,75.83397,5.49671,81.33068
0.06943,52.00000,3.51489,1.56404,48.48511,75.83244,5.49742,81.32986
0.06944,52.00000,3.51538,1.56402,48.48462,75.83091,5.49812,81.32904
0.06945,52.00000,3.51587,1.56400,48.48413,75.82939,5.49883,81.32822
0.06946,52.00000,3.51636,1.56399,48.48364,75.82786,5.49954,81.32740
0.06947,52.00000,3.51685,1.56397,48.48315,75.82633,5.50025,81.32658
0.06948,52.00000,3.51733,1.56396,48.48267,75.82480,5.50096,81.32576
0.06949,52.00000,3.51782,1.56394,48.48218,75.82328,5.50167,81.32494
0.06950,52.00000,3.51831,1.56393,48.48169,75.82175,5.50238,81.32412
0.06951,52.00000,3.51880,1.56391,48.48120,75.82021,5.50309,81.32330
0.06952,52.00000,3.51929,1.56389,48.48071,75.81868,5.50380,81.32248
0.06953,52.00000,3.51978,1.56388,48.48022,75.81716,5.50450,81.32166
0.06954,52.00000,3.52027,1.56386,48.47973,75.81563,5.50521,81.32084
0.06955,52.00000,3.52076,1.56385,48.47924,75.81410,5.50592,81.32002
0.06956,52.00000,3.52125,1.56383,48.47876,75.81257,5.50663,81.31920
0.06957,52.00000,3.52173,1.56382,48.47827,75.81105,5.50734,81.31838
0.06958,52.00000,3.52222,1.56380,48.47778,75.80951,5.50805,81.31756
0.06959,52.00000,3.52271,1.56378,48.47729,75.80798,5.50876,81.31674
0.06960,52.00000,3.52320,1.56377,48.47680,75.80645,5.50947,81.31592
0.06961,52.00000,3.52369,1.56375,48.47631,75.80493,5.51018,81.31510
0.06962,52.00000,3.52418,1.56374,48.47582,75.80340,5.51088,81.31428
0.06963,52.00000,3.52467,1.56372,48.47533,75.80187,5.51159,81.31346
0.06964,52.00000,3.52516,1.56370,48.47485,75.80034,5.51230,81.31264
0.06965,52.00000,3.52564,1.56369,48.47436,75.79882,5.51301,81.31183
0.06966,52.00000,3.52613,1.56367,48.47387,75.79729,5.51372,81.31101
0.06967,52.00000,3.52662,1.56366,48.47338,75.79575,5.51443,81.31018
0.06968,52.00000,3.52711,1.56364,48.47289,75.79422,5.51514,81.30936
0.06969,52.00000,3.52760,1.56363,48.47240,75.79270,5.51584,81.30854
0.06970,52.00000,3.52809,1.56361,48.47191,75.79117,5.51655,81.30772
0.06971,52.00000,3.52858,1.56359,48.47142,75.78964,5.51726,81.30690
0.06972,52.00000,3.52907,1.56358,48.47094,75.78812,5.51797,81.30609
0.06973,52.00000,3.52955,1.56356,48.47045,75.78659,5.51868,81.30527
0.06974,52.00000,3.53004,1.56355,48.46996,75.78505,5.51939,81.30444
0.06975,52.00000,3.53053,1.56353,48.46947,75.78352,5.52010,81.30362
0.06976,52.00000,3.53102,1.56352,48.46898,75.78200,5.52080,81.30280
0.06977,52.00000,3.53151,1.56350,48.46849,75.78047,5.52151,81.30198
0.06978,52.00000,3.53200,1.56348,48.46800,75.77894,5.52222,81.30117
0.06979,52.00000,3.53249,1.56347,48.46751,75.77742,5.52293,81.30035
0.06980,52.00000,3.53298,1.56345,48.46703,75.77589,5.52364,81.29953
0.06981,52.00000,3.53346,1.56344,48.46654,75.77436,5.52435,81.29871
0.06982,52.00000,3.53395,1.56342,48.46605,75.77284,5.52506,81.29789
0.06983,52.00000,3.53444,1.56341,48.46556,75.77130,5.52576,81.29706
0.06984,52.00000,3.53493,1.56339,48.46507,75.76977,5.52647,81.29624
0.06985,52.00000,3.53542,1.56337,48.46458,75.76824,5.52718,81.29543
0.06986,52.00000,3.53591,1.56336,48.46409,75.76672,5.52789,81.29461
0.06987,52.00000,3.53640,1.56334,48.46360,75.76519,5.52860,81.29379
0.06988,52.00000,3.53689,1.56333,48.46312,75.76366,5.52931,81.29297
0.06989,52.00000,3.53737,1.56331,48.46263,75.76214,5.53001,81.29215
0.06990,52.00000,3.53786,1.56329,48.46214,75.76060,5.53072,81.29132
0.06991,52.00000,3.53835,1.56328,48.46165,75.75907,5.53143,81.29050
0.06992,52.00000,3.53884,1.56326,48.46116,75.75755,5.53214,81.28969
0.06993,52.00000,3.53933,1.56325,48.46067,75.75602,5.53285,81.28887
0.06994,52.00000,3.53982,1.56323,48.46018,75.75449,5.53355,81.28805
0.06995,52.00000,3.54031,1.56322,48.45969,75.75297,5.53426,81.28723
0.06996,52.00000,3.54079,1.56320,48.45921,75.75144,5.53497,81.28641
0.06997,52.00000,3.54128,1.56318,48.45872,75.74991,5.53568,81.28559
0.06998,52.00000,3.54177,1.56317,48.45823,75.74839,5.53639,81.28477
0.06999,52.00000,3.54226,1.56315,48.45774,75.74686,5.53709,81.28395
0.07000,52.00000,3.54275,1.56314,48.45725,75.74533,5.53780,81.28313
0.07001,52.00000,3.54324,1.56312,48.45676,75.74381,5.53851,81.28231
0.07002,52.00000,3.54372,1.56311,48.45628,75.74228,5.53922,81.28150
0.07003,52.00000,3.54421,1.56309,48.45579,75.74075,5.53992,81.28068
0.07004,52.00000,3.54470,1.56307,48.45530,75.73923,5.54063,81.27986
0.07005,52.00000,3.54519,1.56306,48.45481,75.73770,5.54134,81.27904
0.07006,52.00000,3.54568,1.56304,48.45432,75.73617,5.54205,81.27822
0.07007,52.00000,3.54617,1.56303,48.45383,75.73465,5.54275,81.27740
0.07008,52.00000,3.54666,1.56301,48.45335,75.73312,5.54346,81.27658
0.07009,52.00000,3.54714,1.56300,48.45286,75.73160,5.54417,81.27576
0.07010,52.00000,3.54763,1.56298,48.45237,75.73007,5.54488,81.27494
0.07011,52.00000,3.54812,1.56296,48.45188,75.72854,5.54558,81.27412
0.07012,52.00000,3.54861,1.56295,48.45139,75.72700,5.54629,81.27330
0.07013,52.00000,3.54910,1.56293,48.45090,75.72548,5.54700,81.27248
0.07014,52.00000,3.54959,1.56292,48.45041,75.72395,5.54771,81.27166
0.07015,52.00000,3.55007,1.56290,48.44992,75.72243,5.54841,81.27084
0.07016,52.00000,3.55056,1.56289,48.44944,75.72090,5.54912,81.27002
0.07017,52.00000,3.55105,1.56287,48.44895,75.71937,5.54983,81.26920
0.07018,52.00000,3.55154,1.56285,48.44846,75.71785,5.55054,81.26838
0.07019,52.00000,3.55203,1.56284,48.44797,75.71632,5.55124,81.26756
0.07020,52.00000,3.55252,1.56282,48.44748,75.71479,5.55195,81.26675
0.07021,52.00000,3.55300,1.56281,48.44699,75.71327,5.55266,81.26593
0.07022,52.00000,3.55349,1.56279,48.44651,75.71174,5.55337,81.26511
0.07023,52.00000,3.55398,1.56277,48.44602,75.71022,5.55407,81.26429
0.07024,52.00000,3.55447,1.56276,48.44553,75.70869,5.55478,81.26347
0.07025,52.00000,3.55496,1.56274,48.44504,75.70716,5.55549,81.26265
0.07026,52.00000,3.55545,1.56273,48.44455,75.70564,5.55619,81.26183
0.07027,52.00000,3.55593,1.56271,48.44407,75.70411,5.55690,81.26101
0.07028,52.00000,3.55642,1.56270,48.44358,75.70258,5.55761,81.26019
0.07029,52.00000,3.55691,1.56268,48.44309,75.70106,5.55832,81.25937
0.07030,52.00000,3.55740,1.56266,48.44260,75.69953,5.55902,81.25856
0.07031,52.00000,3.55789,1.56265,48.44211,75.69801,5.55973,81.25774
0.07032,52.00000,3.55838,1.56263,48.44162,75.69648,5.56044,81.25692
0.07033,52.00000,3.55886,1.56262,48.44114,75.69495,5.56114,81.25610
0.07034,52.00000,3.55935,1.56260,48.44065,75.69343,5.56185,81.25528
0.07035,52.00000,3.55984,1.56259,48.44016,75.69190,5.56256,81.25446
0.07036,52.00000,3.56033,1.56257,48.43967,75.69038,5.56326,81.25364
0.07037,52.00000,3.56082,1.56255,48.43918,75.68885,5.56397,81.25282
0.07038,52.00000,3.56131,1.56254,48.43869,75.68733,5.56468,81.25200
0.07039,52.00000,3.56179,1.56252,48.43821,75.68580,5.56539,81.25118
0.07040,52.00000,3.56228,1.56251,48.43772,75.68427,5.56609,81.25036
0.07041,52.00000,3.56277,1.56249,48.43723,75.68275,5.56680,81.24955
0.07042,52.00000,3.56326,1.56248,48.43674,75.68122,5.56751,81.24873
0.07043,52.00000,3.56375,1.56246,48.43625,75.67970,5.56821,81.24791
0.07044,52.00000,3.56424,1.56244,48.43576,75.67817,5.56892,81.24709
0.07045,52.00000,3.56472,1.56243,48.43528,75.67664,5.56963,81.24627
0.07046,52.00000,3.56521,1.56241,48.43479,75.67512,5.57033,81.24545
0.07047,52.00000,3.56570,1.56240,48.43430,75.67359,5.57104,81.24463
0.07048,52.00000,3.56619,1.56238,48.43381,75.67207,5.57175,81.24381
0.07049,52.00000,3.56668,1.56237,48.43332,75.67054,5.57245,81.24299
0.07050,52.00000,3.56717,1.56235,48.43283,75.66902,5.57316,81.24217
0.07051,52.00000,3.56765,1.56233,48.43235,75.66749,5.57387,81.24136
0.07052,52.00000,3.56814,1.56232,48.43186,75.66596,5.57457,81.24054
0.07053,52.00000,3.56863,1.56230,48.43137,75.66444,5.57528,81.23972
0.07054,52.00000,3.56912,1.56229,48.43088,75.66291,5.57598,81.23890
0.07055,52.00000,3.56961,1.56227,48.43039,75.66139,5.57669,81.23808
0.07056,52.00000,3.57009,1.56225,48.42990,75.65986,5.57740,81.23726
0.07057,52.00000,3.57058,1.56224,48.42942,75.65834,5.57810,81.23644
0.07058,52.00000,3.57107,1.56222,48.42893,75.65681,5.57881,81.23562
0.07059,52.00000,3.57156,1.56221,48.42844,75.65528,5.57952,81.23480
0.07060,52.00000,3.57205,1.56219,48.42795,75.65376,5.58022,81.23398
0.07061,52.00000,3.57254,1.56218,48.42746,75.65223,5.58093,81.23316
0.07062,52.00000,3.57302,1.56216,48.42698,75.65071,5.58164,81.23235
0.07063,52.00000,3.57351,1.56214,48.42649,75.64918,5.58234,81.23153
0.07064,52.00000,3.57400,1.56213,48.42600,75.64767,5.58305,81.23071
0.07065,52.00000,3.57449,1.56211,48.42551,75.64614,5.58375,81.22989
0.07066,52.00000,3.57498,1.56210,48.42503,75.64462,5.58446,81.22908
0.07067,52.00000,3.57546,1.56208,48.42454,75.64309,5.58517,81.22826
0.07068,52.00000,3.57595,1.56207,48.42405,75.64157,5.58587,81.22744
0.07069,52.00000,3.57644,1.56205,48.42356,75.64004,5.58658,81.22662
0.07070,52.00000,3.57693,1.56203,48.42307,75.63852,5.58729,81.22580
0.07071,52.00000,3.57742,1.56202,48.42258,75.63699,5.58799,81.22498
0.07072,52.00000,3.57790,1.56200,48.42210,75.63546,5.58870,81.22416
0.07073,52.00000,3.57839,1.56199,48.42161,75.63394,5.58940,81.22334
0.07074,52.00000,3.57888,1.56197,48.42112,75.63241,5.59011,81.22252
0.07075,52.00000,3.57937,1.56196,48.42063,75.63089,5.59082,81.22170
0.07076,52.00000,3.57986,1.56194,48.42014,75.62936,5.59152,81.22089
0.07077,52.00000,3.58035,1.56192,48.41965,75.62784,5.59223,81.22007
0.07078,52.00000,3.58083,1.56191,48.41917,75.62631,5.59293,81.21925
0.07079,52.00000,3.58132,1.56189,48.41868,75.62479,5.59364,81.21843
0.07080,52.00000,3.58181,1.56188,48.41819,75.62326,5.59435,81.21761
0.07081,52.00000,3.58230,1.56186,48.41770,75.62174,5.59505,81.21679
0.07082,52.00000,3.58279,1.56185,48.41721,75.62021,5.59576,81.21597
0.07083,52.00000,3.58327,1.56183,48.41673,75.61869,5.59646,81.21515
0.07084,52.00000,3.58376,1.56181,48.41624,75.61716,5.59717,81.21433
0.07085,52.00000,3.58425,1.56180,48.41575,75.61564,5.59788,81.21351
0.07086,52.00000,3.58474,1.56178,48.41526,75.61411,5.59858,81.21269
0.07087,52.00000,3.58523,1.56177,48.41477,75.61259,5.59929,81.21188
0.07088,52.00000,3.58572,1.56175,48.41428,75.61106,5.59999,81.21106
0.07089,52.00000,3.58620,1.56174,48.41380,75.60954,5.60070,81.21024
0.07090,52.00000,3.58669,1.56172,48.41331,75.60801,5.60141,81.20942
0.07091,52.00000,3.58718,1.56170,48.41282,75.60650,5.60211,81.20861
0.07092,52.00000,3.58767,1.56169,48.41233,75.60497,5.60282,81.20779
0.07093,52.00000,3.58816,1.56167,48.41185,75.60345,5.60352,81.20697
0.07094,52.00000,3.58864,1.56166,48.41136,75.60192,5.60423,81.20615
0.07095,52.00000,3.58913,1.56164,48.41087,75.60040,5.60493,81.20533
0.07096,52.00000,3.58962,1.56163,48.41038,75.59887,5.60564,81.20451
0.07097,52.00000,3.59011,1.56161,48.40989,75.59735,5.60634,81.20369
0.07098,52.00000,3.59059,1.56159,48.40940,75.59582,5.60705,81.20287
0.07099,52.00000,3.59108,1.56158,48.40892,75.59430,5.60776,81.20205
0.07100,52.00000,3.59157,1.56156,48.40843,75.59277,5.60846,81.20123
0.07101,52.00000,3.59206,1.56155,48.40794,75.59125,5.60917,81.20042
0.07102,52.00000,3.59255,1.56153,48.40746,75.58973,5.60987,81.19960
0.07103,52.00000,3.59303,1.56152,48.40697,75.58821,5.61058,81.19878
0.07104,52.00000,3.59352,1.56150,48.40648,75.58668,5.61128,81.19796
0.07105,52.00000,3.59401,1.56148,48.40599,75.58516,5.61199,81.19715
0.07106,52.00000,3.59450,1.56147,48.40550,75.58363,5.61269,81.19633
0.07107,52.00000,3.59499,1.56145,48.40501,75.58211,5.61340,81.19551
0.07108,52.00000,3.59547,1.56144,48.40453,75.58058,5.61410,81.19469
0.07109,52.00000,3.59596,1.56142,48.40404,75.57906,5.61481,81.19387
0.07110,52.00000,3.59645,1.56140,48.40355,75.57753,5.61551,81.19305
0.07111,52.00000,3.59694,1.56139,48.40306,75.57601,5.61622,81.19223
0.07112,52.00000,3.59743,1.56137,48.40257,75.57449,5.61693,81.19141
0.07113,52.00000,3.59791,1.56136,48.40208,75.57296,5.61763,81.19059
0.07114,52.00000,3.59840,1.56134,48.40160,75.57145,5.61834,81.18978
0.07115,52.00000,3.59889,1.56133,48.40111,75.56992,5.61904,81.18896
0.07116,52.00000,3.59938,1.56131,48.40062,75.56840,5.61975,81.18814
0.07117,52.00000,3.59987,1.56129,48.40014,75.56687,5.62045,81.18732
0.07118,52.00000,3.60035,1.56128,48.39965,75.56535,5.62116,81.18650
0.07119,52.00000,3.60084,1.56126,48.39916,75.56382,5.62186,81.18569
0.07120,52.00000,3.60133,1.56125,48.39867,75.56230,5.62257,81.18487
0.07121,52.00000,3.60182,1.56123,48.39818,75.56077,5.62327,81.18405
0.07122,52.00000,3.60230,1.56122,48.39769,75.55925,5.62398,81.18323
0.07123,52.00000,3.60279,1.56120,48.39721,75.55774,5.62468,81.18242
0.07124,52.00000,3.60328,1.56118,48.39672,75.55621,5.62539,81.18160
0.07125,52.00000,3.60377,1.56117,48.39623,75.55469,5.62609,81.18078
0.07126,52.00000,3.60426,1.56115,48.39574,75.55316,5.62680,81.17996
0.07127,52.00000,3.60474,1.56114,48.39526,75.55164,5.62750,81.17914
0.07128,52.00000,3.60523,1.56112,48.39477,75.55011,5.62821,81.17832
0.07129,52.00000,3.60572,1.56111,48.39428,75.54859,5.62891,81.17750
0.07130,52.00000,3.60621,1.56109,48.39379,75.54707,5.62961,81.17668
0.07131,52.00000,3.60670,1.56107,48.39330,75.54554,5.63032,81.17586
0.07132,52.00000,3.60718,1.56106,48.39281,75.54402,5.63102,81.17504
0.07133,52.00000,3.60767,1.56104,48.39233,75.54250,5.63173,81.17423
0.07134,52.00000,3.60816,1.56103,48.39184,75.54098,5.63243,81.17341
0.07135,52.00000,3.60865,1.56101,48.39135,75.53945,5.63314,81.17259
0.07136,52.00000,3.60913,1.56100,48.39087,75.53793,5.63384,81.17177
0.07137,52.00000,3.60962,1.56098,48.39038,75.53641,5.63455,81.17096
0.07138,52.00000,3.61011,1.56096,48.38989,75.53488,5.63525,81.17014
0.07139,52.00000,3.61060,1.56095,48.38940,75.53337,5.63596,81.16932
0.07140,52.00000,3.61108,1.56093,48.38892,75.53184,5.63666,81.16850
0.07141,52.00000,3.61157,1.56092,48.38843,75.53032,5.63737,81.16769
0.07142,52.00000,3.61206,1.56090,48.38794,75.52880,5.63807,81.16687
0.07143,52.00000,3.61255,1.56089,48.38745,75.52727,5.63877,81.16605
0.07144,52.00000,3.61304,1.56087,48.38696,75.52575,5.63948,81.16523
0.07145,52.00000,3.61352,1.56085,48.38648,75.52424,5.64018,81.16442
0.07146,52.00000,3.61401,1.56084,48.38599,75.52271,5.64089,81.16360
0.07147,52.00000,3.61450,1.56082,48.38550,75.52119,5.64159,81.16278
0.07148,52.00000,3.61499,1.56081,48.38501,75.51966,5.64229,81.16196
0.07149,52.00000,3.61547,1.56079,48.38453,75.51814,5.64300,81.16114
0.07150,52.00000,3.61596,1.56078,48.38404,75.51663,5.64370,81.16033
0.07151,52.00000,3.61645,1.56076,48.38355,75.51510,5.64441,81.15951
0.07152,52.00000,3.61694,1.56074,48.38306,75.51358,5.64511,81.15869
0.07153,52.00000,3.61742,1.56073,48.38258,75.51205,5.64581,81.15787
0.07154,52.00000,3.61791,1.56071,48.38209,75.51053,5.64652,81.15705
0.07155,52.00000,3.61840,1.56070,48.38160,75.50902,5.64722,81.15624
0.07156,52.00000,3.61889,1.56068,48.38111,75.50749,5.64793,81.15542
0.07157,52.00000,3.61937,1.56067,48.38063,75.50597,5.64863,81.15460
0.07158,52.00000,3.61986,1.56065,48.38014,75.50444,5.64933,81.15378
0.07159,52.00000,3.62035,1.56063,48.37965,75.50292,5.65004,81.15296
0.07160,52.00000,3.62084,1.56062,48.37917,75.50141,5.65074,81.15215
0.07161,52.00000,3.62132,1.56060,48.37868,75.49988,5.65145,81.15133
0.07162,52.00000,3.62181,1.56059,48.37819,75.49836,5.65215,81.15051
0.07163,52.00000,3.62230,1.56057,48.37770,75.49684,5.65285,81.14969
0.07164,52.00000,3.62279,1.56056,48.37721,75.49531,5.65356,81.14887
0.07165,52.00000,3.62327,1.56054,48.37672,75.49379,5.65426,81.14805
0.07166,52.00000,3.62376,1.56052,48.37624,75.49228,5.65497,81.14724
0.07167,52.00000,3.62425,1.56051,48.37575,75.49075,5.65567,81.14642
0.07168,52.00000,3.62474,1.56049,48.37526,75.48923,5.65637,81.14560
0.07169,52.00000,3.62522,1.56048,48.37477,75.48770,5.65708,81.14478
0.07170,52.00000,3.62571,1.56046,48.37429,75.48618,5.65778,81.14396
0.07171,52.00000,3.62620,1.56045,48.37380,75.48467,5.65849,81.14315
0.07172,52.00000,3.62669,1.56043,48.37331,75.48315,5.65919,81.14233
0.07173,52.00000,3.62717,1.56041,48.37283,75.48162,5.65989,81.14151
0.07174,52.00000,3.62766,1.56040,48.37234,75.48010,5.66060,81.14069
0.07175,52.00000,3.62815,1.56038,48.37185,75.47857,5.66130,81.13988
0.07176,52.00000,3.62864,1.56037,48.37136,75.47705,5.66200,81.13906
0.07177,52.00000,3.62912,1.56035,48.37088,75.47554,5.66271,81.13824
0.07178,52.00000,3.62961,1.56034,48.37039,75.47401,5.66341,81.13743
0.07179,52.00000,3.63010,1.56032,48.36990,75.47249,5.66412,81.13661
0.07180,52.00000,3.63059,1.56030,48.36941,75.47097,5.66482,81.13579
0.07181,52.00000,3.63108,1.56029,48.36892,75.46944,5.66552,81.13497
0.07182,52.00000,3.63156,1.56027,48.36844,75.46793,5.66623,81.13416
0.07183,52.00000,3.63205,1.56026,48.36795,75.46641,5.66693,81.13334
0.07184,52.00000,3.63254,1.56024,48.36746,75.46488,5.66763,81.13252
0.07185,52.00000,3.63303,1.56022,48.36697,75.46336,5.66834,81.13170
0.07186,52.00000,3.63351,1.56021,48.36649,75.46184,5.66904,81.13088
0.07187,52.00000,3.63400,1.56019,48.36600,75.46032,5.66974,81.13007
0.07188,52.00000,3.63449,1.56018,48.36551,75.45880,5.67045,81.12925
0.07189,52.00000,3.63498,1.56016,48.36502,75.45728,5.67115,81.12843
0.07190,52.00000,3.63546,1.56015,48.36454,75.45575,5.67185,81.12761
0.07191,52.00000,3.63595,1.56013,48.36405,75.45423,5.67256,81.12679
0.07192,52.00000,3.63644,1.56011,48.36356,75.45272,5.67326,81.12598
0.07193,52.00000,3.63693,1.56010,48.36308,75.45120,5.67396,81.12516
0.07194,52.00000,3.63741,1.56008,48.36259,75.44967,5.67467,81.12434
0.07195,52.00000,3.63790,1.56007,48.36210,75.44815,5.67537,81.12352
0.07196,52.00000,3.63839,1.56005,48.36161,75.44662,5.67607,81.12270
0.07197,52.00000,3.63888,1.56004,48.36112,75.44510,5.67678,81.12188
0.07198,52.00000,3.63936,1.56002,48.36064,75.44359,5.67748,81.12107
0.07199,52.00000,3.63985,1.56000,48.36015,75.44207,5.67819,81.12025
0.07200,52.00000,3.64034,1.55999,48.35966,75.44054,5.67889,81.11943
0.07201,52.00000,3.64083,1.55997,48.35917,75.43902,5.67959,81.11861
0.07202,52.00000,3.64131,1.55996,48.35868,75.43750,5.68029,81.11779
0.07203,52.00000,3.64180,1.55994,48.35820,75.43598,5.68100,81.11698
0.07204,52.00000,3.64229,1.55993,48.35771,75.43446,5.68170,81.11616
0.07205,52.00000,3.64278,1.55991,48.35722,75.43294,5.68241,81.11534
0.07206,52.00000,3.64326,1.55989,48.35674,75.43141,5.68311,81.11452
0.07207,52.00000,3.64375,1.55988,48.35625,75.42989,5.68381,81.11370
0.07208,52.00000,3.64424,1.55986,48.35576,75.42838,5.68451,81.11289
0.07209,52.00000,3.64473,1.55985,48.35527,75.42686,5.68522,81.11207
0.07210,52.00000,3.64521,1.55983,48.35479,75.42533,5.68592,81.11125
0.07211,52.00000,3.64570,1.55982,48.35430,75.42381,5.68662,81.11043
0.07212,52.00000,3.64619,1.55980,48.35381,75.42229,5.68733,81.10962
0.07213,52.00000,3.64668,1.55978,48.35332,75.42078,5.68803,81.10880
0.07214,52.00000,3.64716,1.55977,48.35284,75.41925,5.68873,81.10798
0.07215,52.00000,3.64765,1.55975,48.35235,75.41773,5.68944,81.10716
0.07216,52.00000,3.64814,1.55974,48.35186,75.41621,5.69014,81.10635
0.07217,52.00000,3.64863,1.55972,48.35137,75.41468,5.69084,81.10553
0.07218,52.00000,3.64911,1.55971,48.35088,75.41316,5.69155,81.10471
0.07219,52.00000,3.64960,1.55969,48.35040,75.41165,5.69225,81.10390
0.07220,52.00000,3.65009,1.55967,48.34991,75.41012,5.69295,81.10308
0.07221,52.00000,3.65058,1.55966,48.34942,75.40860,5.69366,81.10226
0.07222,52.00000,3.65107,1.55964,48.34893,75.40708,5.69436,81.10144
0.07223,52.00000,3.65155,1.55963,48.34845,75.40556,5.69506,81.10062
0.07224,52.00000,3.65204,1.55961,48.34796,75.40404,5.69576,81.09981
0.07225,52.00000,3.65253,1.55960,48.34747,75.40252,5.69647,81.09899
0.07226,52.00000,3.65302,1.55958,48.34698,75.40100,5.69717,81.09817
